sw,Density_sw,Entropy_sw,Heterogeneity_sw,Gini_sw,Resilience_sw,Transitivity_sw,None_sw
0.293862,0.233142,0.240698,0.256274,0.24855000000000002,0.26371,0.265582,0.25741600000000003
0.34285000000000015,0.25459999999999994,0.26255,0.29755000000000004,0.27059999999999995,0.28784999999999994,0.2761999999999999,0.23500000000000004
0.33279400000000003,0.24983,0.22637599999999997,0.24091600000000002,0.255586,0.25623,0.275986,0.25267
0.41140000000000004,0.3161999999999999,0.2855499999999999,0.29005000000000003,0.28765,0.2965500000000002,0.2912,0.28269999999999995
0.3346163265306123,0.2497673469387755,0.23338367346938776,0.25196326530612245,0.26593877551020406,0.270134693877551,0.2929265306122449,0.23033877551020407
0.329975,0.2495,0.24044999999999997,0.22676250000000003,0.25359999999999994,0.2650625,0.251075,0.25529999999999997
0.2428,0.2312,0.23480000000000004,0.21580000000000002,0.2398,0.2298,0.2196,0.2332
0.33310000000000006,0.24730000000000005,0.25799999999999984,0.2567500000000002,0.2608999999999999,0.2692500000000002,0.2960999999999999,0.2760999999999998
0.3207632653061224,0.27163673469387756,0.259065306122449,0.2884857142857143,0.2717673469387755,0.2715959183673469,0.26331836734693875,0.26833061224489796
0.35760200000000003,0.256638,0.23305,0.250754,0.257058,0.258654,0.27827,0.264524
0.30811836734693876,0.2518489795918367,0.25303265306122447,0.2482734693877551,0.2752775510204082,0.25763673469387754,0.27898367346938774,0.28630612244897957
0.3449999999999999,0.253725,0.26825,0.26758750000000003,0.26382500000000003,0.27098750000000005,0.26135,0.26525
0.369525,0.256,0.25484999999999997,0.2762625,0.2611,0.2510625,0.26942499999999997,0.24692499999999995
