er,Density_er,Entropy_er,Heterogeneity_er,Gini_er,Resilience_er,Transitivity_er,None_er
0.385825,0.388,0.39199999999999996,0.39554999999999996,0.39095,0.399525,0.39197499999999996,0.38807499999999995
0.4448367346938775,0.4456775510204082,0.45229795918367344,0.45207755102040814,0.4453755102040816,0.45498367346938773,0.4459632653061224,0.4439632653061224
0.17580340264650285,0.15028355387523634,0.1587901701323252,0.1786389413988658,0.15973534971644612,0.15973534971644612,0.17296786389413993,0.14650283553875243
0.16197944835045971,0.17658193618171986,0.16197944835045971,0.20849107625743646,0.16414277988101678,0.1803677663601947,0.18415359653866956,0.1630611141157382
0.2817569635751454,0.28726660544842364,0.2765534129170493,0.2974186307519641,0.27838996020814205,0.29328639934700546,0.2868584838281808,0.2842056932966024
0.46545800000000004,0.47155800000000003,0.47707400000000005,0.475734,0.467338,0.48194000000000004,0.46672199999999997,0.472438
0.38649999999999995,0.3997,0.39367500000000005,0.3956,0.38695,0.4053,0.389375,0.3858
0.2921999999999999,0.30259999999999987,0.29859999999999987,0.2926500000000001,0.28249999999999986,0.2979999999999998,0.2908,0.2874
0.44649387755102043,0.4595061224489796,0.4533510204081632,0.4519795918367347,0.44877959183673466,0.46066530612244894,0.4500857142857143,0.4461265306122449
0.38559999999999994,0.40537499999999993,0.3953249999999999,0.396025,0.39395,0.40095000000000003,0.39327500000000004,0.39102499999999996
0.46459,0.470098,0.47801,0.480022,0.468062,0.476492,0.46723,0.46592
0.15912177455862378,0.1609325486645541,0.15821638750565864,0.19624264373019465,0.16002716161158898,0.15866908103214122,0.1609325486645541,0.1591217745586238
0.15877712031558183,0.18573307034845493,0.17192636423405652,0.20085470085470084,0.17850098619329385,0.17850098619329385,0.17192636423405652,0.15877712031558183
0.39424999999999993,0.40195000000000003,0.3977375,0.399375,0.39649999999999996,0.41355000000000003,0.39527499999999993,0.393475
0.46481,0.47473,0.47496,0.477274,0.467542,0.47937799999999997,0.46447,0.466026
0.26969999999999994,0.27,0.26990000000000003,0.28335000000000005,0.26649999999999985,0.27049999999999996,0.27149999999999985,0.27059999999999995
0.16942148760330578,0.18285123966942146,0.17174586776859507,0.2019628099173554,0.1890495867768595,0.1895661157024794,0.1875,0.16993801652892562
0.46138599999999996,0.471458,0.47461,0.476618,0.465408,0.47944200000000003,0.461852,0.46260199999999996
0.3809,0.39560000000000006,0.384725,0.3956875,0.387925,0.395,0.38705,0.3908750000000001
0.1813037573562698,0.18492530556813036,0.1813037573562698,0.2084653689452241,0.17406066093254866,0.18085106382978722,0.1813037573562698,0.1813037573562698
0.44309795918367345,0.4615795918367347,0.4582489795918367,0.4504612244897959,0.4428448979591837,0.4618897959183673,0.4442,0.4476775510204082
0.45156326530612245,0.46527755102040813,0.4657020408163265,0.4558081632653061,0.45255918367346937,0.46775102040816324,0.4546734693877551,0.45499999999999996
