ba,All_ba,Density_ba,Entropy_ba,Heterogeneity_ba,Gini_ba,Resilience_ba,Transitivity_ba,None_ba
0.21960000000000002,0.218,0.22,0.22080000000000002,0.2188,0.2188,0.22319999999999998,0.2212,0.31459999999999994
0.18925714285714285,0.22989795918367348,0.22173469387755104,0.2007551020408163,0.1939795918367347,0.1845020408163265,0.19399591836734692,0.21384897959183677,0.3177591836734694
0.2508,0.2512000000000001,0.2524,0.25,0.2468,0.25040000000000007,0.25360000000000005,0.2548,0.3444
0.1949551020408163,0.21739183673469387,0.2072612244897959,0.2031795918367347,0.201334693877551,0.1878408163265306,0.18949795918367346,0.21290204081632652,0.3120938775510204
0.19423673469387756,0.21695102040816328,0.2167469387755102,0.21107346938775512,0.19106530612244899,0.1881428571428571,0.19359591836734694,0.2212530612244898,0.3052204081632653
0.2528,0.23959999999999998,0.23879999999999998,0.2444,0.23879999999999998,0.25360000000000005,0.23879999999999998,0.24279999999999996,0.40800000000000003
0.17200000000000001,0.19237499999999993,0.20607499999999995,0.18067499999999995,0.17209999999999998,0.17039999999999997,0.17317499999999994,0.19297499999999995,0.26392499999999997
0.19118,0.22897,0.20849,0.198138,0.18913799999999997,0.181898,0.190062,0.21749800000000002,0.3284500000000001
0.23559999999999998,0.2352,0.23439999999999997,0.23559999999999998,0.2344,0.2352,0.2352,0.236,0.33579999999999993
0.18810000000000002,0.1894,0.19190000000000002,0.19600000000000004,0.1862,0.1854,0.1953,0.18660000000000002,0.2673
0.20065,0.20129999999999995,0.22419999999999998,0.20967499999999997,0.19869999999999993,0.19344999999999998,0.19992499999999994,0.21789999999999998,0.31415
0.18367499999999998,0.19807499999999997,0.20260000000000003,0.19239999999999993,0.18657499999999996,0.18142499999999998,0.19074999999999995,0.200975,0.33892500000000003
0.18742499999999995,0.21387499999999995,0.20869999999999997,0.18802499999999997,0.18669999999999995,0.18922499999999995,0.18507499999999996,0.19329999999999994,0.343325
0.17867755102040817,0.20614285714285713,0.22865714285714284,0.19357959183673468,0.18472244897959184,0.1772530612244898,0.1874408163265306,0.2100693877551021,0.3820040816326531
0.1862122448979592,0.20411020408163263,0.21233877551020408,0.1941673469387755,0.183334693877551,0.1891142857142857,0.17636326530612245,0.20477142857142855,0.2879877551020408
0.20453877551020408,0.2273918367346939,0.24094285714285713,0.21690204081632652,0.2130408163265306,0.20406938775510206,0.20491020408163269,0.2311469387755102,0.30837142857142863
0.21919999999999998,0.21839999999999998,0.22,0.21839999999999998,0.21839999999999998,0.23999999999999996,0.22359999999999997,0.22,0.3844
0.19357551020408162,0.22766122448979592,0.21636326530612246,0.20884489795918368,0.19516326530612244,0.1853673469387755,0.1909673469387755,0.22392244897959185,0.3291469387755102
0.27280000000000004,0.2764000000000001,0.27480000000000004,0.2804,0.27560000000000007,0.2744000000000001,0.2744000000000001,0.2752000000000001,0.3824
0.2564000000000001,0.2504,0.25160000000000005,0.25240000000000007,0.25120000000000003,0.2504,0.2552000000000001,0.25520000000000015,0.43220000000000003
0.2344,0.25720000000000004,0.24960000000000004,0.24559999999999998,0.2548,0.2488,0.2356,0.2564000000000001,0.3076000000000001
0.21567499999999998,0.24919999999999998,0.22697499999999995,0.23742499999999997,0.22129999999999997,0.20915,0.21692499999999995,0.22319999999999998,0.31914999999999993
0.18252499999999994,0.22272499999999995,0.20832499999999995,0.20579999999999996,0.18704999999999994,0.18532499999999996,0.19634999999999994,0.20369999999999996,0.31867500000000004
0.20324897959183674,0.22582448979591838,0.21397142857142856,0.2107469387755102,0.20330204081632652,0.18939183673469384,0.1935469387755102,0.2224204081632653,0.2979795918367347
0.21999999999999997,0.22039999999999998,0.2196,0.23919999999999997,0.22319999999999998,0.22199999999999995,0.2308,0.22639999999999993,0.2932
0.224,0.2084,0.20639999999999997,0.20879999999999999,0.2044,0.20879999999999999,0.20440000000000003,0.2112,0.29960000000000003
0.2376,0.2284,0.2268,0.2268,0.2268,0.2268,0.24400000000000005,0.22759999999999997,0.32899999999999996
0.23470000000000008,0.23700000000000004,0.23080000000000006,0.23180000000000003,0.23290000000000002,0.23320000000000005,0.22760000000000005,0.2351,0.3284999999999999
0.1860408163265306,0.20886938775510203,0.21849387755102043,0.1944530612244898,0.17625714285714286,0.17679591836734693,0.1791142857142857,0.21270612244897957,0.31217551020408163
0.207275,0.205175,0.20267499999999997,0.20809999999999995,0.19597499999999995,0.199825,0.19872499999999998,0.22374999999999998,0.25335
0.18242,0.19791400000000003,0.220004,0.18026199999999998,0.17420600000000003,0.167526,0.17024200000000003,0.21468200000000004,0.29243
0.25160000000000005,0.2508000000000001,0.2540000000000001,0.2584000000000001,0.25120000000000003,0.2508000000000001,0.26280000000000003,0.2532000000000001,0.39480000000000004
0.17613199999999998,0.198538,0.20947,0.18631,0.174946,0.173002,0.17559799999999998,0.213522,0.336486
0.17000800000000005,0.208696,0.201526,0.184194,0.17419800000000002,0.16431800000000002,0.189706,0.213962,0.302622
0.23079999999999998,0.2312,0.2312,0.23679999999999998,0.23679999999999995,0.2312,0.2396,0.23159999999999997,0.3622000000000001
0.16633199999999998,0.194462,0.202634,0.17754599999999998,0.17125800000000002,0.159418,0.16636599999999999,0.201706,0.26120599999999994
0.1674,0.17414999999999994,0.18404999999999996,0.18727499999999994,0.17214999999999994,0.163175,0.17432499999999998,0.178675,0.27977500000000005
